circulo,partido,candidato,tipo
Setúbal,MPT,Ricardo Manuel dos Santos Falcão,efetivo
Setúbal,MPT,Marco Sérgio Ribeiro Henriques,efetivo
Setúbal,MPT,Inês Raquel Soares Guerreiro,efetivo
Setúbal,MPT,Maria da Conceição Tavares Ribeiro Rodrigues,efetivo
Setúbal,MPT,Gonçalo Filipe Rosa D'Almeida,efetivo
Setúbal,MPT,Hugo Miguel Mestre Cascalheira,efetivo
Setúbal,MPT,Liliana Monteiro Fernandes,efetivo
Setúbal,MPT,Ana Carolina Vieira Fernandes,efetivo
Setúbal,MPT,Fernando Domingos de Almeida Rodrigues,efetivo
Setúbal,MPT,Fernanda Maria Candeias da Cunha Rodrigues,suplente
Setúbal,MPT,Nuno Miguel Pinto Moreira,suplente
Setúbal,MPT,Eva de Almeida Vicente,suplente
Setúbal,LIVRE,Paulo Jorge Velez Muacho,efetivo
Setúbal,LIVRE,Luciana Beatriz de Almeida da Cruz,efetivo
Setúbal,LIVRE,Flávio André Gomes Oliveira,efetivo
Setúbal,LIVRE,Ana Isabel Cerqueiro Militão Caetano Raposo Marques,efetivo
Setúbal,LIVRE,Vasco Emanuel Teixeira da Silva,efetivo
Setúbal,LIVRE,Mafalda Pires Gonçalves,efetivo
Setúbal,LIVRE,Manuel Pedro dos Santos Rodrigues Pereira,efetivo
Setúbal,LIVRE,Eugénia Maria Fernandes Costa,efetivo
Setúbal,LIVRE,Nuno Miguel Brás Rolo,efetivo
Setúbal,LIVRE,Ana Patrícia da Silva Afonso ,efetivo
Setúbal,LIVRE,Luis Filipe Tavares Marcelino Figueiredo,efetivo
Setúbal,LIVRE,Isabel Maria Duarte Faria,efetivo
Setúbal,LIVRE,Luís Filipe Alves Gorgulho,efetivo
Setúbal,LIVRE,Joana Pinto Teixeira ,efetivo
Setúbal,LIVRE,Nuno Jorge Antunes Passinhas ,efetivo
Setúbal,LIVRE,Maria de Fátima Ferreira Serrano ,efetivo
Setúbal,LIVRE,Beatriz Filipe,efetivo
Setúbal,LIVRE,Joaquim Augusto Miranda da Silva,efetivo
Setúbal,LIVRE,Rosa Vieira de Castro ,suplente
Setúbal,LIVRE,Íris Almeida da Silva ,suplente
Setúbal,JPP,Daniel Estevão Carvalho Faria,efetivo
Setúbal,JPP,Raul Miguel Cocharra Ribeiro ,efetivo
Setúbal,JPP,Nádia Raquel Alves Teixeira,efetivo
Setúbal,JPP,José António Barcelos Martins,efetivo
Setúbal,JPP,Paulo Davide Alves Teixeira Fidalgo,efetivo
Setúbal,JPP,Sónia Carla Spínola Mendonça Gouveia,efetivo
Setúbal,JPP,Armando da Costa Ganança ,efetivo
Setúbal,JPP,Orélio Spínola Mendonça ,efetivo
Setúbal,JPP,Maria Irene Freitas Mendonça Spínola ,efetivo
Setúbal,JPP,Ana Catarina Ferreira Rodrigues ,efetivo
Setúbal,JPP,António Spínola Mendonça ,efetivo
Setúbal,JPP,Maria Adelaide de Freitas Silva ,efetivo
Setúbal,JPP,Clara Sofia Mendonça Gouveia ,efetivo
Setúbal,JPP,Rudolfo de Sousa dos Santos Teles ,efetivo
Setúbal,JPP,Luís Miguel da Silva Mendonça ,efetivo
Setúbal,JPP,Crisanta Lina Abreu Sousa ,efetivo
Setúbal,JPP,Telmo Teixeira da Costa,efetivo
Setúbal,JPP,Luís Carlos Dias Freitas,efetivo
Setúbal,JPP,Sandra Salvina Ribeiro Calaça Teles ,suplente
Setúbal,JPP,Marco Paulo Franco Perestrelo ,suplente
Setúbal,JPP,Sílvia Maria Jarimba Castro Costa,suplente
Setúbal,BE,Joana Rodrigues Mortágua,efetivo
Setúbal,BE,Diana Vanessa da Conceição dos Santos,efetivo
Setúbal,BE,Daniel Cardoso Bernardino,efetivo
Setúbal,BE,Tânia Sofia Barroso Ramos,efetivo
Setúbal,BE,Adelino Manuel Guimarães Fortunato,efetivo
Setúbal,BE,Mário André Pinheiro de Magalhães Macedo,efetivo
Setúbal,BE,Sónia Sofia Pereira Figueiredo,efetivo
Setúbal,BE,Inês Pezarat Correia Bom,efetivo
Setúbal,BE,Joaquim Inácio Raminhos Cabaça,efetivo
Setúbal,BE,Francisco Miguel Correia Morais Morais,efetivo
Setúbal,BE,Márcia Patrícia Lima e Silva Soares,efetivo
Setúbal,BE,Vanessa Sofia Tavares de Sousa,efetivo
Setúbal,BE,Fernando Alberto Pinho Alves,efetivo
Setúbal,BE,Ricardo José Monteiro da Silva Caçoila,efetivo
Setúbal,BE,Mariana Vieira de Jesus Pires Ribeiro,efetivo
Setúbal,BE,João Carlos Carvalho da Fonseca Pereira,efetivo
Setúbal,BE,Andreia Patrícia Rodrigues Martins,efetivo
Setúbal,BE,Leandro Philippe Xavier Lagarto,efetivo
Setúbal,BE,Almerinda Lopes Bento,suplente
Setúbal,BE,Karim Hassam Quintino,suplente
Setúbal,BE,Paula Alexandra Carrasco Serralha,suplente
Setúbal,BE,João Avelino Afonso,suplente
Setúbal,BE,Joana Alexandra Ferreira Ideias,suplente
Setúbal,CDS/PP,Maria Cecília Magalhães Gagliardini Graça Anacoreta Correia,efetivo
Setúbal,CDS/PP,Paulo Jorge Silva dos Santos,efetivo
Setúbal,CDS/PP,Rita Serra Lopes Semedo Pimenta ,efetivo
Setúbal,CDS/PP,Paulo Alexandre Silva Araújo,efetivo
Setúbal,CDS/PP,José Daniel Pimenta Coutinho,efetivo
Setúbal,CDS/PP,Inês Isabel Pinto Tavares,efetivo
Setúbal,CDS/PP,Cristina Maria dos Santos Paulino,efetivo
Setúbal,CDS/PP,Joaquim Maria Dias Gonçalves,efetivo
Setúbal,CDS/PP,Ana Maria de Mira Teixeira Rolo dos Santos,efetivo
Setúbal,CDS/PP,António José Valente Ferreira dos Santos,efetivo
Setúbal,CDS/PP,Pedro Miguel da Silva Ferreira de Oliveira,efetivo
Setúbal,CDS/PP,Isilda de Jesus Proença Letras,efetivo
Setúbal,CDS/PP,João António Anacleto Casaca,efetivo
Setúbal,CDS/PP,João Pedro Cristino da Silva,efetivo
Setúbal,CDS/PP,Maria Teresa Monteiro Pires de Carvalho de Noronha e Castro,efetivo
Setúbal,CDS/PP,Luís Filipe Pinela Coelho Fernandes,efetivo
Setúbal,CDS/PP,Cristina Isabel Nunes Lourenço Martins,efetivo
Setúbal,CDS/PP,Jorge Manuel de Sousa Sinquenique,efetivo
Setúbal,CDS/PP,Carlos Manuel da Silva Lourenço,suplente
Setúbal,CDS/PP,Marta de Almeida Martins Ramos Raimundo,suplente
Setúbal,CDS/PP,Maria de Fátima Alves Sousa,suplente
Setúbal,CDS/PP,João Manuel Sacoto Pereira Neves,suplente
Setúbal,CDS/PP,Maria Carolina Gomes Nunes Guerreiro Baptista,suplente
Setúbal,PS,Ana Catarina Veiga dos Santos Mendonça Mendes,efetivo
Setúbal,PS,João Titterniton Gomes Cravinho,efetivo
Setúbal,PS,Eurídice Maria de Sousa Pereira,efetivo
Setúbal,PS,Jorge Filipe Teixeira Seguro Sanches,efetivo
Setúbal,PS,António Manuel Veiga dos Santos Mendonça Mendes,efetivo
Setúbal,PS,Maria Antónia Moreno Areias Almeida Santos,efetivo
Setúbal,PS,André Alexandre Pinotes Batista,efetivo
Setúbal,PS,Clarisse Maria Gaudino Veredas Campos,efetivo
Setúbal,PS,Fernando Miguel Catarino José,efetivo
Setúbal,PS,Ivan Costa Gonçalves,efetivo
Setúbal,PS,Bárbara Andreia Gonçalves Dias,efetivo
Setúbal,PS,Gil Manuel Antunes Figueiredo Costa,efetivo
Setúbal,PS,Ana Isabel Correia dos Santos,efetivo
Setúbal,PS,Eunice Maria Cândido Pratas,efetivo
Setúbal,PS,António Hugo Lindo dos Santos Caracol,efetivo
Setúbal,PS,Patrícia Alexandra da Silva Bento Caixinha,efetivo
Setúbal,PS,Tiago Maria Jantarão Lopes da Silva,efetivo
Setúbal,PS,Filipa Marta Torres Faria,efetivo
Setúbal,PS,Ricardo Daniel do Rosário Rufino,suplente
Setúbal,PS,Cláudia Sofia Durand Cocharra Gorjão da Mata,suplente
Setúbal,PS,Diogo Henrique Vieira Vintém,suplente
Setúbal,PS,Teresa Alexandra Malveiro Andrade,suplente
Setúbal,PS,Carlos Manuel Alves Trindade,suplente
Setúbal,R.I.R.,Carina Alexandra Martins Santos Cardoso Deus,efetivo
Setúbal,R.I.R.,Mauro Freire Gomes Fernandes ,efetivo
Setúbal,R.I.R.,José Júlio Mértola Nobre Harris ,efetivo
Setúbal,R.I.R.,Débora Raquel Silva Carolino ,efetivo
Setúbal,R.I.R.,Norberto Marques da Assunção ,efetivo
Setúbal,R.I.R.,Ana Paula Gonçalves Marques de Freitas ,efetivo
Setúbal,R.I.R.,Bento Marçal Mestre Martins ,efetivo
Setúbal,R.I.R.,Alexandre Telmo Martins Mendes ,efetivo
Setúbal,R.I.R.,Liliana Isabel Varandas Palmeira ,efetivo
Setúbal,R.I.R.,Mário Miguel Nascimento Cruz ,efetivo
Setúbal,R.I.R.,Carlos Vicente Silva Pita ,efetivo
Setúbal,R.I.R.,Mónica Sofia Cruz Estevão Santos ,efetivo
Setúbal,R.I.R.,Mário Marques de Freitas ,efetivo
Setúbal,R.I.R.,Fernando Manuel da Cruz Ribeiro ,efetivo
Setúbal,R.I.R.,Maria Soledade Gonçalves Marques Freitas ,efetivo
Setúbal,R.I.R.,Válter João Silva Cardoso Vargas ,efetivo
Setúbal,R.I.R.,Generosa dos Prazeres Varandas Palmeira ,efetivo
Setúbal,R.I.R.,Ricardo Manuel Range Silva Cardoso Deus ,efetivo
Setúbal,R.I.R.,Maria Idalina da Silva Fonseca ,suplente
Setúbal,R.I.R.,João Dias Vargas ,suplente
Setúbal,R.I.R.,Nádia Sofia Martins dos Santos Cardoso ,suplente
Setúbal,R.I.R.,João Mateus Fonseca Vargas,suplente
Setúbal,PCTP/MRPP,Carlos Manuel Duarte da Costa Gomes,efetivo
Setúbal,PCTP/MRPP,Liliana Cláudia Gomes Silvino,efetivo
Setúbal,PCTP/MRPP,Manuel Romão Afonso Carvalho,efetivo
Setúbal,PCTP/MRPP,Sónia Sofia Rupio Branco Rafael,efetivo
Setúbal,PCTP/MRPP,João Alberto Castro Rodrigues,efetivo
Setúbal,PCTP/MRPP,Fernando Eusébio Brazinha Firmino,efetivo
Setúbal,PCTP/MRPP,Marta Cristina Ruivo Bailão Parreira,efetivo
Setúbal,PCTP/MRPP,Marco Adriano da Conceição Rafael,efetivo
Setúbal,PCTP/MRPP,Eunice Isabel Almeida Condeço,efetivo
Setúbal,PCTP/MRPP,Miguel Ângelo Silva de Brito,efetivo
Setúbal,PCTP/MRPP,Nuno Correia da Silva,efetivo
Setúbal,PCTP/MRPP,Andreia Filipa Velhinho dos Anjos Guerreiro,efetivo
Setúbal,PCTP/MRPP,José Luís Seixas do Carmo,efetivo
Setúbal,PCTP/MRPP,Alexandre Justino Prata das Neves Elias,efetivo
Setúbal,PCTP/MRPP,Maria Manuela Ruivo Bailão Parreira,efetivo
Setúbal,PCTP/MRPP,Alfredo José Lopes Costa,efetivo
Setúbal,PCTP/MRPP,Filomena Gomes Pereira da Silva,efetivo
Setúbal,PCTP/MRPP,Adelino dos Santos Leitão,efetivo
Setúbal,PCTP/MRPP,Domingos Fernandes de Brito,suplente
Setúbal,PCTP/MRPP,Emília do Rosário Castro Carmona,suplente
Setúbal,PTP,Horácio Carapinha Fonseca,efetivo
Setúbal,PTP,Amândio Cerdeira Madaleno,efetivo
Setúbal,PTP,Benta Maria Ramos Reis,efetivo
Setúbal,PTP,Apolinária Rosa Cardim Candeias Chocho,efetivo
Setúbal,PTP,Fernando Miguel Savedra Ramos,efetivo
Setúbal,PTP,Sandra Serrano Barôa,efetivo
Setúbal,PTP,Carlos Pedro do Vale,efetivo
Setúbal,PTP,Isabel Fernanda da Cruz Costa Silva,efetivo
Setúbal,PTP,José Dias Varga,efetivo
Setúbal,PTP,Cíntia Carina da Costa Silva,efetivo
Setúbal,PTP,José Pedro Vasques Moreira,efetivo
Setúbal,PTP,Maria Maia da Fonseca,efetivo
Setúbal,PTP,Francisco Garcia Flores,efetivo
Setúbal,PTP,Olga Batista Fernandes,efetivo
Setúbal,PTP,Francisco André Garcia Flores,efetivo
Setúbal,PTP,Rute Alexandra Silva da Conceição,efetivo
Setúbal,PTP,Paulo Jorge Cabeças Fialho,efetivo
Setúbal,PTP,Suse Paula Candeias Mendes,efetivo
Setúbal,PTP,Zacarias Canoa Garcia,suplente
Setúbal,PTP,Domitília Rodrigues Valente do Rego,suplente
Setúbal,PAN,Vítor Miguel da Silva Pinto,efetivo
Setúbal,PAN,Mariana Vieira Crespo,efetivo
Setúbal,PAN,Ivo Filipe Batista Gomes,efetivo
Setúbal,PAN,Paulo Jorge Pires Moreira,efetivo
Setúbal,PAN,Isabel Maria Raposo Costa Ferreira,efetivo
Setúbal,PAN,Durval José Ferreira Próspero Salema,efetivo
Setúbal,PAN,João Paulo Martins da Silva Frasco,efetivo
Setúbal,PAN,Paula Margarida Costa Esteves da Costa,efetivo
Setúbal,PAN,José Manuel Gomes Ferreira,efetivo
Setúbal,PAN,Sónia Cristina dos Santos Pimentel Martins,efetivo
Setúbal,PAN,António Joaquim Sota Martins,efetivo
Setúbal,PAN,Ana Paula Coelho Abraços Mendes,efetivo
Setúbal,PAN,Luís Humberto Pacheco Ferreira Teixeira,efetivo
Setúbal,PAN,Diogo Ramalhete Macedo de Sousa Gomes,efetivo
Setúbal,PAN,Maria Rute Ferreira de Oliveira Montalvo,efetivo
Setúbal,PAN,Hélder António Neves da Silva,efetivo
Setúbal,PAN,Maria Teresa Sousa Leitão,efetivo
Setúbal,PAN,Ricardo Manuel da Cruz Reis,efetivo
Setúbal,PAN,Sónia Vanessa da Ribeira Coelho,suplente
Setúbal,PAN,Filipe Ribeiro Martins Silva Ribeiro,suplente
Setúbal,PAN,Marisa Alexandra Guerreiro Cravo,suplente
Setúbal,PAN,Fábio Emanuel Santos Pinto,suplente
Setúbal,PAN,Manuela Pedro dos Santos,suplente
Setúbal,"Nós, Cidadãos!",David Oliveira Rocha,efetivo
Setúbal,"Nós, Cidadãos!",José Pedro Pais Pereira,efetivo
Setúbal,"Nós, Cidadãos!",Carla da Conceição Rafael Soares Raposo,efetivo
Setúbal,"Nós, Cidadãos!",Odília Susana da Silva Andrade,efetivo
Setúbal,"Nós, Cidadãos!",Leandro José Carregosa Fernandes,efetivo
Setúbal,"Nós, Cidadãos!",Susana Margarida Gomes Silva,efetivo
Setúbal,"Nós, Cidadãos!",Dário André do Monte Nogueira Andrade,efetivo
Setúbal,"Nós, Cidadãos!",Alfredo José Alves Boieiro,efetivo
Setúbal,"Nós, Cidadãos!",Noélia Maria Guerreiro Cantante Adrião,efetivo
Setúbal,"Nós, Cidadãos!",Cátia Filipa Gomes Silva,efetivo
Setúbal,"Nós, Cidadãos!",Luís Filipe Betin de Sousa,efetivo
Setúbal,"Nós, Cidadãos!",João Paulo Ramos Silva,efetivo
Setúbal,"Nós, Cidadãos!",Maria Helena Rodrigues Amaro,efetivo
Setúbal,"Nós, Cidadãos!",Miguel Empis Sanches de Baêna,efetivo
Setúbal,"Nós, Cidadãos!",Rodrigo Miguel de Jesus Couto,efetivo
Setúbal,"Nós, Cidadãos!",Andreia Filipa Pereira dos Reis,efetivo
Setúbal,"Nós, Cidadãos!",Fernando Miguel Dias Cortez,efetivo
Setúbal,"Nós, Cidadãos!",Carlos Alberto Rodrigues Carromeu,efetivo
Setúbal,"Nós, Cidadãos!",Carla Alexandra de Matos Penetra,suplente
Setúbal,"Nós, Cidadãos!",Mauro Pedro Grilo Campos,suplente
Setúbal,PCP - PEV - CDU,Paula Alexandra Sobral Guerreiro Santos Barbosa,efetivo
Setúbal,PCP - PEV - CDU,Bruno Ramos Dias,efetivo
Setúbal,PCP - PEV - CDU,José Luís Teixeira Ferreira,efetivo
Setúbal,PCP - PEV - CDU,Natacha Patrícia Bexiga Patinha,efetivo
Setúbal,PCP - PEV - CDU,João Pedro Vaz Figueiredo,efetivo
Setúbal,PCP - PEV - CDU,Susana Isabel Pereira Espada,efetivo
Setúbal,PCP - PEV - CDU,Ricardo Manuel Aldeano Correia,efetivo
Setúbal,PCP - PEV - CDU,Jorge Osvaldo Dias Santos Gonçalves,efetivo
Setúbal,PCP - PEV - CDU,Maria João Correia Luís,efetivo
Setúbal,PCP - PEV - CDU,Ricardo Manuel Araújo Teixeira,efetivo
Setúbal,PCP - PEV - CDU,Tiago André Hortelão Aldeias,efetivo
Setúbal,PCP - PEV - CDU,Ana Isabel Leonardo Baliza,efetivo
Setúbal,PCP - PEV - CDU,Hélder Alexandre Gil Guerreiro,efetivo
Setúbal,PCP - PEV - CDU,Viviana Maria Semedo Nunes,efetivo
Setúbal,PCP - PEV - CDU,Ana Sofia Mestre Palma Patrício,efetivo
Setúbal,PCP - PEV - CDU,Pedro David Monteiro Soares,efetivo
Setúbal,PCP - PEV - CDU,Maria João Filipe Costa,efetivo
Setúbal,PCP - PEV - CDU,Helena Manuela Gil Azinheira,efetivo
Setúbal,PCP - PEV - CDU,Albano Joaquim Mestre Pereira,suplente
Setúbal,PCP - PEV - CDU,Margarida da Conceição Teixeira,suplente
Setúbal,PCP - PEV - CDU,Maria Dulce Dias Ildefonso Arrojado,suplente
Setúbal,PCP - PEV - CDU,João Gualberto Pimenta Caferra,suplente
Setúbal,PCP - PEV - CDU,Ana Margarida Fura Morgado,suplente
Setúbal,ADN,Joaquim Ernesto Leal Torres,efetivo
Setúbal,ADN,Nuno Alexandre de Sousa Almeida,efetivo
Setúbal,ADN,Maria Fernanda Marques Ferreira Sequeira,efetivo
Setúbal,ADN,Sérgio António Moreira Januário,efetivo
Setúbal,ADN,Maria Isabel Silva Pedro Cerdeira,efetivo
Setúbal,ADN,Carla Sofia dos Santos Almeida,efetivo
Setúbal,ADN,Rui Manuel Palminha,efetivo
Setúbal,ADN,Manuel Carlos Testa Cristino,efetivo
Setúbal,ADN,Sónia Cristina de Oliveira Picado,efetivo
Setúbal,ADN,Abel Joaquim Lourenço Filipe,efetivo
Setúbal,ADN,Paulo Alexandre Meneses Bacelar Sousa Almeida Henriques,efetivo
Setúbal,ADN,Carla Isabel Silva Cardoso Torres,efetivo
Setúbal,ADN,António Rui Claro Roça,efetivo
Setúbal,ADN,Libertina Maria Neves da Silva Roça,efetivo
Setúbal,ADN,Edite de Jesus Leal Torres Barreira,efetivo
Setúbal,ADN,Paulo Jorge Aguiar da Silva Figueiras,efetivo
Setúbal,ADN,Maria José Mestre Martins,efetivo
Setúbal,ADN,Maria Manuela Castro de Sousa Almeida Henriques,efetivo
Setúbal,ADN,Augusto Marques Pires,suplente
Setúbal,ADN,Dulce Manuela Fitas Amaro Freire,suplente
Setúbal,ADN,Beatriz Isabel Cardoso Torres,suplente
Setúbal,ADN,José Álvaro Ferreira Barreira,suplente
Setúbal,ADN,Cátia Filipe Roque Ribeiro,suplente
Setúbal,IL,Joana Rita Madaleno Cordeiro,efetivo
Setúbal,IL,Miguel José de Almada Contreiras de Piedade de Noronha,efetivo
Setúbal,IL,Marta Cristina Belmonte Pereira,efetivo
Setúbal,IL,João Miguel de Carvalho da Conceição Pereira,efetivo
Setúbal,IL,Rodrigo Gonçalves da Silva,efetivo
Setúbal,IL,Beatriz Carolina Jordão Silva,efetivo
Setúbal,IL,José Luis Ciríaco Valente Magoito,efetivo
Setúbal,IL,Maria João dos Santos Pinto Castanheiro Guerreiro,efetivo
Setúbal,IL,Susana Inês Matinhos Marques,efetivo
Setúbal,IL,Mauro André da Cunha Santos,efetivo
Setúbal,IL,Ana Lúcia Matos Simões Lança,efetivo
Setúbal,IL,Luís Paulo Gonçalves Neves,efetivo
Setúbal,IL,Luís Filipe do Carmo Arcângelo,efetivo
Setúbal,IL,Susana Paula Rosa Bicho,efetivo
Setúbal,IL,César Miguel Rodrigues Mourão da Costa,efetivo
Setúbal,IL,Susana Filipa Gonçalves do Sacramento Mesquita,efetivo
Setúbal,IL,Daniel Eduardo Ferreira de Melo,efetivo
Setúbal,IL,Diogo Piteira Prates,efetivo
Setúbal,IL,Marta Inês Alves Fino Covacich,suplente
Setúbal,IL,Rui Pedro Sousa da Silva,suplente
Setúbal,IL,Nuno Miguel da Silva Nóbrega Batista,suplente
Setúbal,IL,Leda Margarida Garcia de Azevedo,suplente
Setúbal,IL,Nuno Miguel de Matos Pereira Jardim,suplente
Setúbal,MAS,João António Caetano Lobo Faria Ferreira,efetivo
Setúbal,MAS,Rita de Magalhães Casimiro Pinheiro Osório,efetivo
Setúbal,MAS,Carla Maria Sousa dos Santos,efetivo
Setúbal,MAS,Rui Alfredo da Costa Campos Duarte Catulo,efetivo
Setúbal,MAS,Teresa Cristina Duarte Lomelino da Silva Rodrigues,efetivo
Setúbal,MAS,Maria de Lurdes Mano Pereira,efetivo
Setúbal,MAS,Manuel Ferreira Fortunato,efetivo
Setúbal,MAS,Maria de Fátima Duarte Ferreira Pinto,efetivo
Setúbal,MAS,Ana Luísa Alexandre da Silva Bento Miranda,efetivo
Setúbal,MAS,Vítor Manuel da Fonseca Fino,efetivo
Setúbal,MAS,Idalina Rosa da Silva,efetivo
Setúbal,MAS,Rosário de Fátima Bravo Nunes Caetano,efetivo
Setúbal,MAS,Carlos Manuel Guilherme Oliveira,efetivo
Setúbal,MAS,Maria Raquel Frade Albuquerque,efetivo
Setúbal,MAS,Carlos Alberto Duarte Pereirinha,efetivo
Setúbal,MAS,Maria da Conceição Rodrigues Escairo,efetivo
Setúbal,MAS,Micael Jaime Fortuna Monteiro,efetivo
Setúbal,MAS,Maria de Fátima Fortunato Gomes,efetivo
Setúbal,MAS,Fernando José Antunes Teixeira,suplente
Setúbal,MAS,Maria Alice Ferreira Fortunato,suplente
Setúbal,PPD/PSD,Nuno Miguel Oliveira Carvalho,efetivo
Setúbal,PPD/PSD,Fernando Mimoso Negrão,efetivo
Setúbal,PPD/PSD,Maria Fernanda Pardaleiro Velez,efetivo
Setúbal,PPD/PSD,João Pedro Vila Viçosa Louro,efetivo
Setúbal,PPD/PSD,Paulo Jorge Simões Ribeiro,efetivo
Setúbal,PPD/PSD,Cláudia Alexandra Martins de Oliveira,efetivo
Setúbal,PPD/PSD,Lina Cristina de Matos Gonzalez,efetivo
Setúbal,PPD/PSD,Luís Carlos Tavares Bravo,efetivo
Setúbal,PPD/PSD,Jacinto Luís Mendes Ventura,efetivo
Setúbal,PPD/PSD,Joana Filipa Aguiar Medeira,efetivo
Setúbal,PPD/PSD,Paulo Edson Carvalho Borges da Cunha,efetivo
Setúbal,PPD/PSD,Luís Filipe dos Santos,efetivo
Setúbal,PPD/PSD,Lénia Mendonça Marques dos Anjos,efetivo
Setúbal,PPD/PSD,Carlos Miguel Viegas Vitorino,efetivo
Setúbal,PPD/PSD,João Miguel Rosado Figueiredo da Silva,efetivo
Setúbal,PPD/PSD,Helena Maria Gomes de Sousa Prado,efetivo
Setúbal,PPD/PSD,Cláudia Julieta Gonçalves Coelho da Silva,efetivo
Setúbal,PPD/PSD,Bernardo Rocha Baião,efetivo
Setúbal,PPD/PSD,Francisco Miguel Guerreiro Cabral,suplente
Setúbal,PPD/PSD,Maria Paula Soeiro Cândido,suplente
Setúbal,PPD/PSD,Fernando Alves Soares,suplente
Setúbal,PPD/PSD,Isabel Maria Conde da Silva Ramalho,suplente
Setúbal,PPD/PSD,Paulo Sérgio Rosa Mateus Calado,suplente
Setúbal,Ergue-te,João Carlos Pereira Melo Patrocínio,efetivo
Setúbal,Ergue-te,Maria da Graça Pinto de Mesquita Cabral de Moncada,efetivo
Setúbal,Ergue-te,Fernando José Mendes de Oliveira,efetivo
Setúbal,Ergue-te,Jorge Manuel Pereira da Silva Martins,efetivo
Setúbal,Ergue-te,Susana Patrícia Severino Cardoso,efetivo
Setúbal,Ergue-te,Rúben José Fernandes Mota,efetivo
Setúbal,Ergue-te,Vítor José Marreiros Mendes,efetivo
Setúbal,Ergue-te,Maria Helena Castro da Silva Carvalho,efetivo
Setúbal,Ergue-te,Francisco Aníbal Condença Zagacho,efetivo
Setúbal,Ergue-te,Carla Maria Messias Ribeiro de Oliveira,efetivo
Setúbal,Ergue-te,Otília Maria da Costa Caneca,efetivo
Setúbal,Ergue-te,Alexandre Pinto Tavares,efetivo
Setúbal,Ergue-te,Vasco António de Castro Casanova,efetivo
Setúbal,Ergue-te,Natália Maria Leite Lopes Magina,efetivo
Setúbal,Ergue-te,António Augusto Maranha Ribeiro de Almeida,efetivo
Setúbal,Ergue-te,Inês Raquel Rosa Martinho,efetivo
Setúbal,Ergue-te,Maria Helena Correia de Almeida Ferreira,efetivo
Setúbal,Ergue-te,Alexandre Manuel Pires Clara Reis,efetivo
Setúbal,Ergue-te,Joaquim Rodrigues Ferreira,suplente
Setúbal,Ergue-te,Maria da Conceição de Pereira Fernandes,suplente
Setúbal,Ergue-te,Fabiana Carina Duarte Costa Lopes,suplente
Setúbal,Ergue-te,André Manuel Fernandes Bolila,suplente
Setúbal,Ergue-te,César António da Conceição,suplente
Setúbal,Volt Portugal,José António de Oliveira Elias de Freitas,efetivo
Setúbal,Volt Portugal,Aguinalda da Conceição Felisberto Lutas dos Ramos Conduto,efetivo
Setúbal,Volt Portugal,José Alberto Tavares de Faria,efetivo
Setúbal,Volt Portugal,Rui Miguel Gonçalves Lourenço,efetivo
Setúbal,Volt Portugal,Tânia Rebeca da Rocha Peixoto Girão,efetivo
Setúbal,Volt Portugal,Rui Miguel da Cunha Sacramento,efetivo
Setúbal,Volt Portugal,Susana João Monteiro Carneiro,efetivo
Setúbal,Volt Portugal,Pedro Figueiras dos Santos Martins-Mourão,efetivo
